latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
59.55774,-114.48637,354.26,1.57,1.23,2023-09-23,0954,A,100,6.1NRT,302.66,142.21,N
59.55557,-114.45907,352.99,1.57,1.23,2023-09-23,0954,A,100,6.1NRT,301.51,135.43,N
59.55344,-114.4322,373.06,1.56,1.23,2023-09-23,0954,A,100,6.1NRT,297.23,245.69,N
59.55125,-114.40479,313.81,1.56,1.23,2023-09-23,0954,A,82,6.1NRT,287.46,25.34,N
59.52953,-114.13642,302.33,1.52,1.22,2023-09-23,0954,A,23,6.1NRT,287.26,11.8,N
59.4352,-113.046,342.29,1.39,1.17,2023-09-23,0954,A,100,6.1NRT,288.56,76.29,N
59.64345,-115.80793,317.84,1.77,1.3,2023-09-23,0954,A,71,6.1NRT,288.8,33.84,N
59.64132,-115.7766,326.87,1.76,1.3,2023-09-23,0954,A,96,6.1NRT,289.56,55.63,N
59.54881,-114.51585,345.95,1.57,1.24,2023-09-23,0954,A,100,6.1NRT,294.63,109.87,N
59.54668,-114.48883,360.24,1.57,1.23,2023-09-23,0954,A,100,6.1NRT,303.14,171.78,N
59.54457,-114.46201,356.62,1.57,1.23,2023-09-23,0954,A,100,6.1NRT,302.06,152.58,N
59.54247,-114.43548,349.56,1.56,1.23,2023-09-23,0954,A,100,6.1NRT,295.64,121.08,N
59.54028,-114.40781,332.95,1.56,1.23,2023-09-23,0954,A,100,6.1NRT,289.66,65.53,N
59.52085,-114.16615,327.12,1.53,1.22,2023-09-23,0954,A,100,6.1NRT,290.91,47.06,N
59.51869,-114.13966,344.85,1.52,1.22,2023-09-23,0954,A,100,6.1NRT,296.61,95.72,N
59.51653,-114.11325,310.69,1.52,1.22,2023-09-23,0954,A,29,6.1NRT,289.73,19.33,N
59.51437,-114.08684,340.46,1.51,1.21,2023-09-23,0954,A,100,6.1NRT,296.3,83.87,N
59.50568,-113.98152,324.19,1.5,1.21,2023-09-23,0954,A,32,6.1NRT,286.02,38.08,N
59.50351,-113.95537,324.13,1.5,1.21,2023-09-23,0954,A,47,6.1NRT,285.48,38.04,N
59.42484,-113.04948,337.25,1.39,1.17,2023-09-23,0954,A,100,6.1NRT,287.58,64.17,N
59.53774,-114.51829,326.45,1.57,1.24,2023-09-23,0954,A,100,6.1NRT,289.65,53.04,N
59.53563,-114.49131,346.72,1.57,1.23,2023-09-23,0954,A,100,6.1NRT,296.9,110.75,N
59.53355,-114.46481,352.41,1.57,1.23,2023-09-23,0954,A,100,6.1NRT,300.21,133.86,N
59.53148,-114.43855,306.13,1.56,1.23,2023-09-23,0954,A,37,6.1NRT,286.32,16.63,N
59.51,-114.16941,341.34,1.53,1.22,2023-09-23,0954,A,100,6.1NRT,292.92,85.46,N
59.50785,-114.14288,329.78,1.52,1.22,2023-09-23,0954,A,100,6.1NRT,291.28,50.38,N
59.5057,-114.11649,317.8,1.52,1.22,2023-09-23,0954,A,78,6.1NRT,289.98,29.89,N
59.50356,-114.09015,318.24,1.51,1.21,2023-09-23,0954,A,96,6.1NRT,288.1,30.27,N
59.41449,-113.05302,348.29,1.39,1.17,2023-09-23,0954,A,100,6.1NRT,290.18,95.47,N
59.64713,-115.81204,314.87,1.77,1.3,2023-09-23,0954,A,63,6.1NRT,288.56,29.04,N
59.64487,-115.78073,334.94,1.76,1.3,2023-09-23,0954,A,100,6.1NRT,292.08,81.32,N
59.5476,-114.52121,326.94,1.57,1.24,2023-09-23,0954,A,100,6.1NRT,290.01,54.15,N
59.54538,-114.49415,349.43,1.57,1.23,2023-09-23,0954,A,100,6.1NRT,303.38,122.3,N
59.54317,-114.46741,342.84,1.57,1.23,2023-09-23,0954,A,100,6.1NRT,301.53,96.51,N
59.541,-114.44106,332.28,1.56,1.23,2023-09-23,0954,A,100,6.1NRT,296.54,64.48,N
59.53872,-114.41355,324.27,1.56,1.23,2023-09-23,0954,A,100,6.1NRT,290.73,46.77,N
59.51844,-114.17208,324.95,1.53,1.22,2023-09-23,0954,A,91,6.1NRT,288.79,43.2,N
59.51619,-114.14561,340.22,1.52,1.22,2023-09-23,0954,A,100,6.1NRT,298.52,79.84,N
59.51395,-114.11922,313.46,1.52,1.22,2023-09-23,0954,A,42,6.1NRT,290.6,23.28,N
59.51169,-114.09287,329.11,1.51,1.21,2023-09-23,0954,A,100,6.1NRT,294.26,51.1,N
59.50943,-114.06649,316.53,1.51,1.21,2023-09-23,0954,A,93,6.1NRT,290.76,26.89,N
59.50039,-113.96157,322.09,1.5,1.21,2023-09-23,0954,A,64,6.1NRT,286.19,33.67,N
59.41874,-113.05675,331.7,1.39,1.17,2023-09-23,0954,A,100,6.1NRT,289.13,51.77,N
59.63772,-115.84622,303.76,1.77,1.3,2023-09-23,0954,A,40,6.1NRT,287.91,14.09,N
59.53653,-114.52361,316.72,1.57,1.24,2023-09-23,0954,A,94,6.1NRT,286.5,32.65,N
59.53432,-114.49671,345.71,1.57,1.23,2023-09-23,0954,A,100,6.1NRT,296.5,107.54,N
59.53215,-114.47015,352.3,1.57,1.23,2023-09-23,0954,A,100,6.1NRT,299.5,133.01,N
59.53001,-114.44402,317.36,1.56,1.23,2023-09-23,0954,A,73,6.1NRT,289.47,31.29,N
59.50983,-114.20189,302.96,1.53,1.22,2023-09-23,0954,A,52,6.1NRT,286.03,14.03,N
59.50759,-114.17532,327.91,1.53,1.22,2023-09-23,0954,A,100,6.1NRT,289.9,53,N
59.50535,-114.14884,328.58,1.52,1.22,2023-09-23,0954,A,100,6.1NRT,291.21,51.49,N
59.50311,-114.12244,322.04,1.52,1.22,2023-09-23,0954,A,100,6.1NRT,290.24,37.4,N
59.50088,-114.09616,312.21,1.51,1.21,2023-09-23,0954,A,42,6.1NRT,288.02,20.46,N
59.42195,-113.20631,308.08,1.4,1.17,2023-09-23,0954,A,22,6.1NRT,286.87,16,N
59.40839,-113.06027,340.96,1.39,1.17,2023-09-23,0954,A,100,6.1NRT,289.65,75,N
59.65039,-116.19971,302.86,1.83,1.32,2023-09-23,0954,A,52,6.1NRT,286.43,17.21,N
59.61048,-115.63172,300.29,1.74,1.29,2023-09-23,0954,A,5,6.1NRT,287.81,10.48,N
59.60595,-115.5696,333.14,1.73,1.29,2023-09-23,0954,A,100,6.1NRT,290.09,75.13,N
59.5233,-114.49961,340.65,1.57,1.23,2023-09-23,0954,A,90,6.1NRT,294.27,87.99,N
59.52115,-114.47322,338.21,1.57,1.23,2023-09-23,0954,A,90,6.1NRT,293.64,78.44,N
59.51902,-114.44711,318.36,1.56,1.23,2023-09-23,0954,A,81,6.1NRT,287.88,34.19,N
59.49674,-114.17853,316.2,1.53,1.22,2023-09-23,0954,A,93,6.1NRT,286.95,29.78,N
59.49451,-114.15209,325.68,1.52,1.22,2023-09-23,0954,A,100,6.1NRT,289.31,45.89,N
59.49229,-114.12572,338.21,1.52,1.22,2023-09-23,0954,A,100,6.1NRT,294.72,77.75,N
59.41153,-113.20983,300.75,1.4,1.17,2023-09-23,0954,A,7,6.1NRT,285.08,9.65,N
59.39804,-113.06385,324.74,1.39,1.17,2023-09-23,0954,A,69,6.1NRT,285.97,37.77,N
59.38908,-112.96797,315.43,1.38,1.16,2023-09-23,0954,A,91,6.1NRT,284.06,26.51,N
59.38683,-112.94398,310.31,1.37,1.16,2023-09-23,0954,A,46,6.1NRT,283.3,18.66,N
59.59889,-115.63416,318.22,1.74,1.29,2023-09-23,0954,A,90,6.1NRT,288.44,36.83,N
59.59447,-115.57301,328.94,1.73,1.29,2023-09-23,0954,A,94,6.1NRT,290.23,61.42,N
59.51231,-114.50281,329,1.57,1.23,2023-09-23,0954,A,84,6.1NRT,289.51,56.69,N
59.48367,-114.15527,326.9,1.52,1.22,2023-09-23,0954,A,100,6.1NRT,288.68,49.47,N
59.48145,-114.12891,329.37,1.52,1.22,2023-09-23,0954,A,100,6.1NRT,290.8,55.57,N
59.47703,-114.07642,316.66,1.51,1.21,2023-09-23,0954,A,94,6.1NRT,284.28,28.46,N
59.47482,-114.05022,301.95,1.51,1.21,2023-09-23,0954,A,11,6.1NRT,283.76,10.1,N
59.37878,-112.97164,317.92,1.38,1.16,2023-09-23,0954,A,96,6.1NRT,284.57,29.15,N
59.37654,-112.94772,319.5,1.37,1.16,2023-09-23,0954,A,99,6.1NRT,283.9,30.42,N
59.36983,-112.87624,308.15,1.37,1.16,2023-09-23,0954,A,71,6.1NRT,280.11,17.41,N
59.58729,-115.63647,311.7,1.74,1.29,2023-09-23,0954,A,56,6.1NRT,288.14,25.23,N
59.36847,-112.97525,320.9,1.38,1.16,2023-09-23,0954,A,100,6.1NRT,281.95,34.18,N
59.45104,-114.03059,314.68,1.5,1.21,2023-09-23,0954,A,36,6.1NRT,283.61,24.92,N
59.44244,-114.05994,312.92,1.51,1.21,2023-09-23,0954,A,86,6.1NRT,286.18,24.37,N
59.44026,-114.03385,308.02,1.5,1.21,2023-09-23,0954,A,63,6.1NRT,285.71,18.14,N
59.33461,-112.83981,312.88,1.36,1.16,2023-09-23,0954,A,86,6.1NRT,282.42,23.34,N
59.45098,-114.29907,319.2,1.54,1.22,2023-09-23,0954,A,21,6.1NRT,286.36,31.55,N
59.32437,-112.84345,300.88,1.36,1.16,2023-09-23,0954,A,35,6.1NRT,280.95,11.34,N
59.44002,-114.30145,327.19,1.54,1.22,2023-09-23,0954,A,35,6.1NRT,286.12,46.05,N
59.43793,-114.27563,331.4,1.54,1.22,2023-09-23,0954,A,17,6.1NRT,288.33,55.78,N
59.4376,-114.28296,329.83,1.54,1.22,2023-09-23,0954,A,51,6.1NRT,289.38,54.04,N
59.42667,-114.28575,308.17,1.54,1.22,2023-09-23,0954,A,16,6.1NRT,284.02,19.09,N
59.40456,-114.02557,309.33,1.5,1.21,2023-09-23,0954,A,15,6.1NRT,287.06,17.81,N
59.38747,-114.08436,308.36,1.51,1.21,2023-09-23,0954,A,11,6.1NRT,286.12,16.71,N
59.38303,-114.03217,320.11,1.5,1.21,2023-09-23,0954,A,54,6.1NRT,288.29,33.08,N
59.38083,-114.00632,313.95,1.5,1.21,2023-09-23,0954,A,27,6.1NRT,287.72,24.09,N
59.69643,-119.68363,308.37,2.53,1.53,2023-09-23,0954,A,8,6.1NRT,281.99,38.49,N
59.28407,-113.64396,315.94,1.45,1.19,2023-09-23,0954,A,68,6.1NRT,290.57,27.45,N
59.28189,-113.67555,306.32,1.45,1.19,2023-09-23,0954,A,18,6.1NRT,285.55,15.2,N
59.27965,-113.65044,335.12,1.45,1.19,2023-09-23,0954,A,100,6.1NRT,295.64,65.2,N
59.26908,-113.65393,336.26,1.45,1.19,2023-09-23,0954,A,100,6.1NRT,294.28,66.99,N
59.2585,-113.65739,322.98,1.45,1.19,2023-09-23,0954,A,71,6.1NRT,287.24,37.83,N
59.18347,-113.58665,338.09,1.44,1.19,2023-09-23,0954,A,100,6.1NRT,285.13,72.52,N
59.17294,-113.59013,324.79,1.44,1.19,2023-09-23,0954,A,100,6.1NRT,282.61,43.01,N
59.17071,-113.5653,309.62,1.43,1.18,2023-09-23,0954,A,74,6.1NRT,284.82,19.83,N
59.61521,-121.84715,300.86,3.09,1.67,2023-09-23,0954,A,20,6.1NRT,279.61,38.02,N
59.60019,-121.84867,312.36,3.09,1.67,2023-09-23,0954,A,74,6.1NRT,282.07,75.04,N
59.18267,-114.07756,303.12,1.5,1.21,2023-09-23,0954,A,53,6.1NRT,283.91,14.89,N
59.58516,-121.85021,313.4,3.09,1.67,2023-09-23,0954,A,39,6.1NRT,281.67,75.53,N
59.57014,-121.85165,315.86,3.09,1.67,2023-09-23,0954,A,66,6.1NRT,282.33,88.24,N
59.56892,-121.79716,310.08,3.08,1.67,2023-09-23,0954,A,11,6.1NRT,282.67,62.81,N
59.55511,-121.85299,308.23,3.09,1.67,2023-09-23,0954,A,74,6.1NRT,280.09,63.69,N
59.58549,-121.85395,313.22,3.09,1.67,2023-09-23,0954,A,39,6.1NRT,281.5,75.21,N
59.57047,-121.85534,315.33,3.09,1.67,2023-09-23,0954,A,57,6.1NRT,281.6,85.05,N
59.56904,-121.80086,311.63,3.08,1.67,2023-09-23,0954,A,23,6.1NRT,283.04,68.04,N
59.55544,-121.85661,308.67,3.09,1.67,2023-09-23,0954,A,75,6.1NRT,280.09,65.98,N
59.09768,-114.02961,323.31,1.49,1.2,2023-09-23,0954,A,26,6.1NRT,287.56,35.22,N
59.09552,-114.00442,327.94,1.48,1.2,2023-09-23,0954,A,11,6.1NRT,289.69,44.49,N
57.08879,-100.23671,327.66,1.37,1.16,2023-09-23,0954,A,90,6.1NRT,287.46,44.88,N
57.08794,-100.28578,304.67,1.36,1.16,2023-09-23,0954,A,36,6.1NRT,281.07,14.62,N
57.0835,-100.26469,315.74,1.36,1.16,2023-09-23,0954,A,92,6.1NRT,284.32,28.23,N
57.07906,-100.24358,303.69,1.37,1.16,2023-09-23,0954,A,24,6.1NRT,280.92,13.32,N
59.48063,-121.27662,317.5,2.93,1.63,2023-09-23,0954,A,77,6.1NRT,283.1,86.33,N
59.46595,-121.27767,319.83,2.93,1.63,2023-09-23,0954,A,86,6.1NRT,284.99,94.55,N
59.45658,-121.48827,308.79,2.99,1.64,2023-09-23,0954,A,28,6.1NRT,282.46,52.84,N
59.45262,-121.33096,322.05,2.94,1.63,2023-09-23,0954,A,32,6.1NRT,285.26,94.21,N
59.45127,-121.27882,320.31,2.93,1.63,2023-09-23,0954,A,31,6.1NRT,285.97,90.21,N
59.44177,-121.48893,334.98,2.99,1.64,2023-09-23,0954,A,100,6.1NRT,289,179.58,N
59.4366,-121.28011,323.46,2.93,1.63,2023-09-23,0954,A,41,6.1NRT,286.17,102.71,N
59.48131,-121.2858,312.78,2.93,1.63,2023-09-23,0954,A,23,6.1NRT,281.56,63.33,N
59.46662,-121.28681,318.81,2.93,1.63,2023-09-23,0954,A,11,6.1NRT,284.36,83.61,N
59.45804,-121.49725,307.75,2.99,1.64,2023-09-23,0954,A,26,6.1NRT,281.96,48.94,N
59.45193,-121.28788,322.95,2.93,1.63,2023-09-23,0954,A,0,6.1NRT,286.77,99.44,N
59.44321,-121.49789,332.81,2.99,1.64,2023-09-23,0954,A,100,6.1NRT,288.48,167.21,N
59.43726,-121.28911,323.37,2.93,1.63,2023-09-23,0954,A,46,6.1NRT,286.05,103.89,N
59.42981,-121.55083,336.31,3,1.65,2023-09-23,0954,A,52,6.1NRT,289.56,183.35,N
59.42838,-121.49792,339.11,2.99,1.64,2023-09-23,0954,A,61,6.1NRT,293.54,201.85,N
59.05428,-114.58818,305.03,1.56,1.23,2023-09-23,0954,A,63,6.1NRT,281.35,19.36,N
59.41494,-121.55083,336,3,1.65,2023-09-23,0954,A,69,6.1NRT,290.35,182.9,N
59.41356,-121.49821,328,2.99,1.64,2023-09-23,0954,A,0,6.1NRT,289.57,122.63,N
59.40009,-121.55154,325.81,3,1.65,2023-09-23,0954,A,79,6.1NRT,285.97,121.33,N
59.38527,-121.55293,323.3,3,1.65,2023-09-23,0954,A,13,6.1NRT,284.57,100.95,N
59.38396,-121.50095,329.42,2.99,1.64,2023-09-23,0954,A,34,6.1NRT,288.53,126.77,N
59.37857,-121.29488,321.7,2.93,1.63,2023-09-23,0954,A,78,6.1NRT,286.4,98.69,N
59.37045,-121.55463,345.91,3,1.65,2023-09-23,0954,A,100,6.1NRT,291.6,267.37,N
59.36918,-121.50279,350.02,2.99,1.64,2023-09-23,0954,A,99,6.1NRT,294.26,294.28,N
59.383,-123.10193,333.93,3.47,1.75,2023-09-23,0954,A,100,6.1NRT,268.93,232.19,N
59.38227,-123.04097,304.85,3.45,1.75,2023-09-23,0954,A,62,6.1NRT,268.37,62.75,N
59.35686,-121.60876,321.37,3.02,1.65,2023-09-23,0954,A,0,6.1NRT,285.6,101.02,N
59.35563,-121.55639,341.23,3,1.65,2023-09-23,0954,A,88,6.1NRT,291.8,221.81,N
59.35439,-121.50465,349.46,2.99,1.64,2023-09-23,0954,A,94,6.1NRT,293.97,293.09,N
59.35314,-121.45303,327.99,2.97,1.64,2023-09-23,0954,A,52,6.1NRT,288.05,121.61,N
58.99753,-114.57919,310.07,1.55,1.23,2023-09-23,0954,A,24,6.1NRT,280.44,23.3,N
59.39922,-121.55545,325.08,3,1.65,2023-09-23,0954,A,26,6.1NRT,285.87,112.45,N
59.3844,-121.55679,321.75,3,1.65,2023-09-23,0954,A,0,6.1NRT,283.69,95.07,N
59.3829,-121.50478,331.05,2.99,1.64,2023-09-23,0954,A,48,6.1NRT,288.72,139.37,N
59.37676,-121.2989,321.26,2.93,1.63,2023-09-23,0954,A,71,6.1NRT,286.16,94.69,N
59.36958,-121.55839,343.13,3,1.65,2023-09-23,0954,A,100,6.1NRT,290.15,242.74,N
59.36811,-121.50661,350.02,2.99,1.64,2023-09-23,0954,A,89,6.1NRT,294.57,299.35,N
59.36665,-121.45526,320.82,2.97,1.64,2023-09-23,0954,A,0,6.1NRT,286.57,77.17,N
59.35619,-121.61245,320.63,3.02,1.65,2023-09-23,0954,A,0,6.1NRT,284.28,91.52,N
59.35476,-121.56008,339.07,3,1.65,2023-09-23,0954,A,67,6.1NRT,291.15,206.81,N
59.35333,-121.50838,347.58,2.99,1.64,2023-09-23,0954,A,87,6.1NRT,294.06,273.14,N
59.35189,-121.45679,328.15,2.97,1.64,2023-09-23,0954,A,35,6.1NRT,288.97,121.06,N
59.37218,-123.10599,331.99,3.47,1.75,2023-09-23,0954,A,100,6.1NRT,267.42,213.39,N
59.37125,-123.04496,318.61,3.45,1.75,2023-09-23,0954,A,89,6.1NRT,270.09,119.2,N
59.34133,-121.61403,336.74,3.02,1.65,2023-09-23,0954,A,26,6.1NRT,291.75,186.56,N
59.33994,-121.56179,340.96,3,1.65,2023-09-23,0954,A,81,6.1NRT,292.49,220.83,N
59.33854,-121.51002,333.42,2.99,1.64,2023-09-23,0954,A,63,6.1NRT,290.48,155.73,N
59.33712,-121.45793,328.63,2.97,1.64,2023-09-23,0954,A,62,6.1NRT,288.64,126.13,N
59.33567,-121.40581,323.23,2.96,1.64,2023-09-23,0954,A,32,6.1NRT,288.01,88.76,N
59.3342,-121.35393,325.33,2.94,1.63,2023-09-23,0954,A,34,6.1NRT,288.74,109.99,N
59.33272,-121.3023,323.62,2.93,1.63,2023-09-23,0954,A,79,6.1NRT,287.97,109.53,N
59.35459,-122.98486,301.18,3.43,1.74,2023-09-23,0954,A,12,6.1NRT,268.05,42.6,N
59.33056,-121.7777,316.5,3.06,1.66,2023-09-23,0954,A,67,6.1NRT,284.08,74.92,N
59.32648,-121.61575,324.46,3.02,1.65,2023-09-23,0954,A,0,6.1NRT,287.06,103.24,N
59.32512,-121.56346,326.01,3,1.65,2023-09-23,0954,A,46,6.1NRT,287.45,117.73,N
59.32234,-121.45879,330.85,2.97,1.64,2023-09-23,0954,A,92,6.1NRT,288.25,142.69,N
59.32092,-121.40652,334.3,2.96,1.64,2023-09-23,0954,A,100,6.1NRT,290.9,163.78,N
59.31948,-121.35474,341.27,2.94,1.63,2023-09-23,0954,A,100,6.1NRT,293.23,223.79,N
59.31804,-121.30331,326.03,2.93,1.63,2023-09-23,0954,A,36,6.1NRT,288.75,115.88,N
58.95869,-114.67915,315.48,1.57,1.23,2023-09-23,0954,A,87,6.1NRT,282.36,33.76,N
59.31562,-121.77969,315.88,3.06,1.66,2023-09-23,0954,A,26,6.1NRT,284.51,73.54,N
59.30894,-121.51211,312.87,2.99,1.64,2023-09-23,0954,A,27,6.1NRT,283.07,60.92,N
59.30756,-121.45957,328.02,2.97,1.64,2023-09-23,0954,A,100,6.1NRT,286.51,126.74,N
59.30617,-121.40736,322.94,2.96,1.64,2023-09-23,0954,A,81,6.1NRT,287.31,101.6,N
59.30477,-121.35555,334.62,2.94,1.63,2023-09-23,0954,A,100,6.1NRT,289.23,162.94,N
59.30336,-121.3043,336.91,2.93,1.63,2023-09-23,0954,A,97,6.1NRT,290.57,187.24,N
59.29143,-121.40839,312.85,2.96,1.64,2023-09-23,0954,A,86,6.1NRT,284.99,67.12,N
59.28869,-121.30546,313.73,2.93,1.63,2023-09-23,0954,A,88,6.1NRT,284.24,67.95,N
59.2873,-121.2543,309.73,2.91,1.63,2023-09-23,0954,A,47,6.1NRT,283.14,54.27,N
59.27668,-121.40922,316.49,2.96,1.64,2023-09-23,0954,A,93,6.1NRT,284.22,79.43,N
59.27536,-121.35783,317.76,2.94,1.63,2023-09-23,0954,A,75,6.1NRT,284.33,78.19,N
58.92152,-114.63554,302.87,1.56,1.23,2023-09-23,0954,A,52,6.1NRT,280.45,16.76,N
59.31805,-121.78872,314.27,3.06,1.66,2023-09-23,0954,A,29,6.1NRT,283.52,66.88,N
59.30878,-121.46873,325.16,2.97,1.64,2023-09-23,0954,A,31,6.1NRT,286.48,105.92,N
59.30719,-121.41649,323.05,2.96,1.64,2023-09-23,0954,A,0,6.1NRT,287.66,92.89,N
59.3056,-121.36465,329.26,2.94,1.63,2023-09-23,0954,A,50,6.1NRT,289.58,124.75,N
59.30399,-121.31335,329.52,2.93,1.63,2023-09-23,0954,A,61,6.1NRT,291.17,136.21,N
58.92178,-114.64294,301.52,1.56,1.23,2023-09-23,0954,A,32,6.1NRT,280.33,14.23,N
59.28931,-121.31448,309.21,2.93,1.63,2023-09-23,0954,A,36,6.1NRT,283.84,48.72,N
59.28773,-121.26336,315.83,2.91,1.63,2023-09-23,0954,A,55,6.1NRT,284.29,73.89,N
59.27769,-121.41827,313.27,2.96,1.64,2023-09-23,0954,A,7,6.1NRT,283.84,62.43,N
59.27617,-121.36674,322.64,2.94,1.63,2023-09-23,0954,A,70,6.1NRT,284.7,102.05,N
59.20407,-120.48058,321.53,2.7,1.57,2023-09-23,0954,A,63,6.1NRT,273.26,84.42,N
59.20243,-120.43406,324.34,2.69,1.57,2023-09-23,0954,A,0,6.1NRT,276.8,97.54,N
59.18993,-120.48272,321.39,2.7,1.57,2023-09-23,0954,A,36,6.1NRT,275.06,79.06,N
59.18832,-120.43622,335.78,2.69,1.57,2023-09-23,0954,A,49,6.1NRT,280.01,153.62,N
59.17577,-120.48436,310.79,2.7,1.57,2023-09-23,0954,A,15,6.1NRT,269.41,41.86,N
59.1742,-120.43822,330.19,2.69,1.57,2023-09-23,0954,A,61,6.1NRT,278.03,122.34,N
59.18498,-120.48733,318.61,2.7,1.57,2023-09-23,0954,A,24,6.1NRT,273.38,65.74,N
59.18321,-120.441,330.55,2.69,1.57,2023-09-23,0954,A,0,6.1NRT,280.04,120.92,N
59.16908,-120.44249,317.91,2.69,1.57,2023-09-23,0954,A,24,6.1NRT,275.68,68.26,N
59.09689,-120.40673,307.9,2.68,1.57,2023-09-23,0954,A,13,6.1NRT,277.51,37.6,N
59.09527,-120.36095,311.83,2.66,1.57,2023-09-23,0954,A,16,6.1NRT,279.6,47.91,N
59.06809,-120.83872,310.98,2.79,1.6,2023-09-23,0954,A,47,6.1NRT,281.59,56,N
59.06679,-120.84733,310.12,2.79,1.6,2023-09-23,0954,A,22,6.1NRT,281.16,50.94,N
59.02351,-120.42444,303.64,2.68,1.57,2023-09-23,0954,A,26,6.1NRT,274.68,31.87,N
59.0174,-120.65891,328.23,2.74,1.58,2023-09-23,0954,A,97,6.1NRT,285.15,113.05,N
59.01579,-120.61125,318.72,2.73,1.58,2023-09-23,0954,A,86,6.1NRT,280.15,73.29,N
59.0142,-120.56428,312.48,2.71,1.58,2023-09-23,0954,A,85,6.1NRT,277.42,56.19,N
59.00317,-120.66101,323.47,2.74,1.58,2023-09-23,0954,A,77,6.1NRT,283.38,81.82,N
59.00159,-120.61339,345.71,2.73,1.58,2023-09-23,0954,A,100,6.1NRT,282.65,224.8,N
59.00003,-120.56638,361.88,2.71,1.58,2023-09-23,0954,A,100,6.1NRT,282.2,392.62,N
58.99847,-120.52013,332.47,2.7,1.57,2023-09-23,0954,A,100,6.1NRT,277.45,142.02,N
58.98893,-120.66294,333.61,2.74,1.58,2023-09-23,0954,A,100,6.1NRT,283.9,132.37,N
58.9874,-120.61549,343.93,2.73,1.58,2023-09-23,0954,A,100,6.1NRT,284.93,213.36,N
58.98586,-120.56878,352.15,2.71,1.58,2023-09-23,0954,A,100,6.1NRT,284.72,283.39,N
58.98433,-120.5225,345.88,2.7,1.57,2023-09-23,0954,A,100,6.1NRT,279.67,238.01,N
58.97918,-120.8091,324.9,2.78,1.59,2023-09-23,0954,A,0,6.1NRT,286.42,81.56,N
58.97319,-120.61759,346.65,2.73,1.58,2023-09-23,0954,A,100,6.1NRT,287.86,235.06,N
58.97169,-120.57087,360.14,2.71,1.58,2023-09-23,0954,A,100,6.1NRT,286.45,365.5,N
58.9702,-120.525,342.43,2.7,1.57,2023-09-23,0954,A,100,6.1NRT,280.09,211.07,N
59.01297,-120.66383,325.57,2.74,1.58,2023-09-23,0954,A,100,6.1NRT,284.5,94.84,N
59.0112,-120.61615,324.52,2.73,1.58,2023-09-23,0954,A,100,6.1NRT,281.76,94.05,N
59.00943,-120.56913,335.25,2.71,1.58,2023-09-23,0954,A,100,6.1NRT,278.95,158.82,N
59.00767,-120.52283,314.66,2.7,1.57,2023-09-23,0954,A,90,6.1NRT,276.14,59.35,N
58.99874,-120.66578,324.81,2.74,1.58,2023-09-23,0954,A,100,6.1NRT,283.56,85.96,N
58.997,-120.61821,351.08,2.73,1.58,2023-09-23,0954,A,100,6.1NRT,283.36,276.51,N
58.99526,-120.5713,357.15,2.71,1.58,2023-09-23,0954,A,100,6.1NRT,282.94,339.05,N
58.99353,-120.52508,338.42,2.7,1.57,2023-09-23,0954,A,100,6.1NRT,278.96,180.74,N
58.98451,-120.66771,326.72,2.74,1.58,2023-09-23,0954,A,88,6.1NRT,283.01,99.51,N
58.9828,-120.62028,337.54,2.73,1.58,2023-09-23,0954,A,100,6.1NRT,285.48,166.18,N
58.9811,-120.57355,353.48,2.71,1.58,2023-09-23,0954,A,100,6.1NRT,286.03,297.88,N
58.9794,-120.52735,353.9,2.7,1.57,2023-09-23,0954,A,100,6.1NRT,281.9,309.4,N
58.97528,-120.81365,328.65,2.78,1.59,2023-09-23,0954,A,0,6.1NRT,287.3,108.74,N
58.9686,-120.62225,350.99,2.73,1.58,2023-09-23,0954,A,100,6.1NRT,288.44,275.7,N
58.96692,-120.57551,349.87,2.71,1.58,2023-09-23,0954,A,100,6.1NRT,286.72,259.41,N
58.96527,-120.52989,331.5,2.7,1.57,2023-09-23,0954,A,100,6.1NRT,279.72,131.24,N
58.96419,-120.91287,321.53,2.8,1.6,2023-09-23,0954,A,0,6.1NRT,286.9,81.42,N
58.96258,-120.86403,322.97,2.79,1.6,2023-09-23,0954,A,0,6.1NRT,287.04,83.55,N
58.95441,-120.6246,342.02,2.73,1.58,2023-09-23,0954,A,100,6.1NRT,285.37,201.63,N
58.84217,-118.12298,307.54,2.14,1.42,2023-09-23,0954,A,20,6.1NRT,284.59,21.8,N
58.84014,-118.08601,313.54,2.13,1.42,2023-09-23,0954,A,62,6.1NRT,284.35,34.15,N
58.95138,-120.96384,321.35,2.82,1.6,2023-09-23,0954,A,60,6.1NRT,285.98,89.9,N
58.94981,-120.91479,327.82,2.8,1.6,2023-09-23,0954,A,93,6.1NRT,289.76,114.82,N
58.94823,-120.86603,329.73,2.79,1.6,2023-09-23,0954,A,62,6.1NRT,290.06,125.45,N
58.94664,-120.81761,311.71,2.78,1.59,2023-09-23,0954,A,28,6.1NRT,284.87,51.78,N
58.82943,-118.12542,355.63,2.14,1.42,2023-09-23,0954,A,100,6.1NRT,282.29,223.67,N
58.82742,-118.08842,397.54,2.13,1.42,2023-09-23,0954,A,100,6.1NRT,289.01,714.13,N
58.82541,-118.05159,328.81,2.12,1.42,2023-09-23,0954,A,100,6.1NRT,287.26,78.34,N
